AccountDate,OrganizationName,DepartmentGroupName,ScenarioName,AccountCode,Amount,Date
2012-11-28,Northeast Division,Corporate,Actual,8000,35,00:00.0
2012-11-28,Northwest Division,Corporate,Actual,6240,35,00:00.0
2013-01-28,Southeast Division,Corporate,Actual,6230,35,00:00.0
2013-03-30,Southeast Division,Corporate,Actual,6300,35,00:00.0
2013-04-30,Southeast Division,Corporate,Actual,6830,35,00:00.0
2013-05-30,Southeast Division,Corporate,Actual,6850,35,00:00.0
2013-06-30,Southeast Division,Corporate,Actual,6240,35,00:00.0
2013-11-29,Southeast Division,Corporate,Actual,6240,35,00:00.0
2011-12-29,France,Corporate,Actual,6230,34.8,00:00.0
2011-12-29,France,Corporate,Actual,8010,34.8,00:00.0
2012-01-29,Germany,Corporate,Actual,6810,34.8,00:00.0
2012-02-29,France,Corporate,Actual,6230,34.8,00:00.0
2012-02-29,France,Corporate,Actual,6300,34.8,00:00.0
2012-02-29,France,Corporate,Actual,6860,34.8,00:00.0
2012-04-30,France,Corporate,Actual,6200,34.8,00:00.0
2012-05-30,France,Corporate,Actual,6850,34.8,00:00.0
2012-06-30,France,Corporate,Actual,6700,34.8,00:00.0
2012-06-30,Germany,Corporate,Actual,6810,34.8,00:00.0
2012-07-31,France,Corporate,Actual,6840,34.8,00:00.0
2012-09-28,Germany,Corporate,Actual,6820,34.8,00:00.0
2012-10-28,France,Corporate,Actual,6210,34.8,00:00.0
2012-10-28,France,Corporate,Actual,6820,34.8,00:00.0
2012-11-28,France,Corporate,Actual,6210,34.8,00:00.0
2012-11-28,France,Corporate,Actual,6230,34.8,00:00.0
2012-11-28,France,Corporate,Actual,6840,34.8,00:00.0
2012-11-28,Germany,Corporate,Actual,6210,34.8,00:00.0
2012-12-28,France,Corporate,Actual,6220,34.8,00:00.0
2012-12-28,France,Corporate,Actual,6860,34.8,00:00.0
2013-01-28,France,Corporate,Actual,6240,34.8,00:00.0
2013-01-28,France,Corporate,Actual,6860,34.8,00:00.0
2013-03-30,Germany,Corporate,Actual,6220,34.8,00:00.0
2013-03-30,Germany,Corporate,Actual,6830,34.8,00:00.0
2013-04-30,Germany,Corporate,Actual,6240,34.8,00:00.0
2013-05-30,Germany,Corporate,Actual,6300,34.8,00:00.0
2013-07-31,France,Corporate,Actual,6840,34.8,00:00.0
2013-07-31,Germany,Corporate,Actual,6860,34.8,00:00.0
2013-08-29,France,Corporate,Actual,6300,34.8,00:00.0
2013-09-29,France,Corporate,Actual,6860,34.8,00:00.0
2013-10-29,France,Corporate,Actual,6220,34.8,00:00.0
2013-10-29,France,Corporate,Actual,6240,34.8,00:00.0
2013-10-29,France,Corporate,Actual,6830,34.8,00:00.0
2013-10-29,France,Corporate,Actual,6830,34.8,00:00.0
2013-11-29,France,Corporate,Actual,6300,34.8,00:00.0
2013-11-29,France,Corporate,Actual,8030,34.8,00:00.0
2013-05-30,Australia,Corporate,Actual,6300,34.59,00:00.0
2013-09-29,Australia,Corporate,Actual,6240,34.59,00:00.0
2011-03-01,Canadian Division,Corporate,Actual,6240,34.42,00:00.0
2011-10-29,Canadian Division,Corporate,Actual,6240,34.42,00:00.0
2012-05-30,Canadian Division,Corporate,Actual,6240,34.42,00:00.0
2013-06-30,Canadian Division,Corporate,Actual,4140,34.42,00:00.0
2011-01-29,Northeast Division,Corporate,Actual,6240,34,00:00.0
2011-01-29,Northeast Division,Corporate,Actual,8000,34,00:00.0
2011-03-01,Northwest Division,Corporate,Actual,6240,34,00:00.0
2011-03-01,Southeast Division,Corporate,Actual,6240,34,00:00.0
2011-03-01,Southeast Division,Corporate,Actual,6240,34,00:00.0
2011-05-01,Northeast Division,Corporate,Actual,6860,34,00:00.0
2011-05-01,Southeast Division,Corporate,Actual,6830,34,00:00.0
2011-05-31,Northeast Division,Corporate,Actual,6860,34,00:00.0
2011-05-31,Southeast Division,Corporate,Actual,8500,34,00:00.0
2011-08-29,Northeast Division,Corporate,Actual,6220,34,00:00.0
2011-08-29,Northeast Division,Corporate,Actual,6240,34,00:00.0
2011-08-29,Southeast Division,Corporate,Actual,6860,34,00:00.0
2011-09-29,Southeast Division,Corporate,Actual,6240,34,00:00.0
2011-09-29,Southeast Division,Corporate,Actual,6830,34,00:00.0
2011-11-29,Southeast Division,Corporate,Actual,6240,34,00:00.0
2011-11-29,Southeast Division,Corporate,Actual,6240,34,00:00.0
2011-11-29,Southeast Division,Corporate,Actual,6860,34,00:00.0
2012-01-29,Southeast Division,Corporate,Actual,6300,34,00:00.0
2012-02-29,Germany,Corporate,Actual,9520,34,00:00.0
2012-04-30,Northeast Division,Corporate,Actual,8000,34,00:00.0
2012-04-30,Southeast Division,Corporate,Actual,6240,34,00:00.0
2012-06-30,Central Division,Corporate,Actual,6240,34,00:00.0
2012-06-30,Northwest Division,Corporate,Actual,6240,34,00:00.0
2012-06-30,Southeast Division,Corporate,Actual,6230,34,00:00.0
2012-08-28,Northeast Division,Corporate,Actual,6860,34,00:00.0
2012-08-28,Southeast Division,Corporate,Actual,6860,34,00:00.0
2012-09-28,Northwest Division,Corporate,Actual,6830,34,00:00.0
2012-09-28,Southeast Division,Corporate,Actual,6300,34,00:00.0
2012-09-28,Southeast Division,Corporate,Actual,6300,34,00:00.0
2012-09-28,Southeast Division,Corporate,Actual,6400,34,00:00.0
2012-10-28,Northeast Division,Corporate,Actual,6860,34,00:00.0
2012-11-28,Central Division,Corporate,Actual,6240,34,00:00.0
2012-11-28,Northeast Division,Corporate,Actual,6860,34,00:00.0
2012-11-28,Southeast Division,Corporate,Actual,6300,34,00:00.0
2012-11-28,Southeast Division,Corporate,Actual,6830,34,00:00.0
2012-11-28,Southeast Division,Corporate,Actual,6840,34,00:00.0
2013-01-28,Southeast Division,Corporate,Actual,6240,34,00:00.0
2013-02-28,Southeast Division,Corporate,Actual,6240,34,00:00.0
2013-02-28,Southeast Division,Corporate,Actual,6840,34,00:00.0
2013-03-30,Southeast Division,Corporate,Actual,6850,34,00:00.0
2013-06-30,Northeast Division,Corporate,Actual,6830,34,00:00.0
2013-06-30,Southeast Division,Corporate,Actual,6240,34,00:00.0
2013-06-30,Southeast Division,Corporate,Actual,6840,34,00:00.0
2013-08-29,Southeast Division,Corporate,Actual,6240,34,00:00.0
2013-10-29,Southeast Division,Corporate,Actual,6830,34,00:00.0
2013-10-29,Southeast Division,Corporate,Actual,6830,34,00:00.0
2013-11-29,Southeast Division,Corporate,Actual,6830,34,00:00.0
2012-01-29,France,Corporate,Actual,6840,33.74,00:00.0
2012-01-29,France,Corporate,Actual,8010,33.74,00:00.0
2012-02-29,France,Corporate,Actual,6210,33.74,00:00.0
2012-02-29,Germany,Corporate,Actual,6500,33.74,00:00.0
2012-04-30,France,Corporate,Actual,6850,33.74,00:00.0
2012-04-30,France,Corporate,Actual,6850,33.74,00:00.0
2012-05-30,France,Corporate,Actual,8000,33.74,00:00.0
2012-07-31,France,Corporate,Actual,6200,33.74,00:00.0
2012-07-31,France,Corporate,Actual,6820,33.74,00:00.0
2012-07-31,Germany,Corporate,Actual,6200,33.74,00:00.0
2012-10-28,France,Corporate,Actual,6220,33.74,00:00.0
2012-10-28,Germany,Corporate,Actual,6820,33.74,00:00.0
2012-11-28,Germany,Corporate,Actual,6810,33.74,00:00.0
2012-12-28,France,Corporate,Actual,8010,33.74,00:00.0
2013-01-28,France,Corporate,Actual,6240,33.74,00:00.0
2013-03-30,France,Corporate,Actual,6830,33.74,00:00.0
2013-03-30,Germany,Corporate,Actual,8010,33.74,00:00.0
2013-04-30,France,Corporate,Actual,6830,33.74,00:00.0
2013-07-31,France,Corporate,Actual,6240,33.74,00:00.0
2013-10-29,France,Corporate,Actual,6830,33.74,00:00.0
2013-10-29,France,Corporate,Actual,8000,33.74,00:00.0
2013-11-29,Germany,Corporate,Actual,6240,33.74,00:00.0
2011-01-29,Northeast Division,Corporate,Actual,6220,33,00:00.0
2011-03-01,Central Division,Corporate,Actual,6240,33,00:00.0
2011-03-31,Southeast Division,Corporate,Actual,6240,33,00:00.0
2011-05-01,Southeast Division,Corporate,Actual,6830,33,00:00.0
2011-05-31,Southeast Division,Corporate,Actual,6830,33,00:00.0
2011-07-01,Northeast Division,Corporate,Actual,6840,33,00:00.0
2011-07-01,Southeast Division,Corporate,Actual,6850,33,00:00.0
2011-08-01,Northeast Division,Corporate,Actual,6830,33,00:00.0
2011-08-01,Southeast Division,Corporate,Actual,6240,33,00:00.0
2011-08-29,Southeast Division,Corporate,Actual,6240,33,00:00.0
2011-09-29,Northeast Division,Corporate,Actual,6230,33,00:00.0
2011-09-29,Southeast Division,Corporate,Actual,6830,33,00:00.0
2011-09-29,Southeast Division,Corporate,Actual,6830,33,00:00.0
2011-12-29,Central Division,Corporate,Actual,6830,33,00:00.0
2011-12-29,Southeast Division,Corporate,Actual,6300,33,00:00.0
2012-01-29,Northwest Division,Corporate,Actual,6830,33,00:00.0
2012-02-29,Southeast Division,Corporate,Actual,6300,33,00:00.0
2012-02-29,Southeast Division,Corporate,Actual,6300,33,00:00.0
2012-02-29,Southeast Division,Corporate,Actual,6830,33,00:00.0
2012-04-30,Northeast Division,Corporate,Actual,6860,33,00:00.0
2012-04-30,Southeast Division,Corporate,Actual,6300,33,00:00.0
2012-05-30,Southeast Division,Corporate,Actual,6850,33,00:00.0
2012-05-30,Southeast Division,Corporate,Actual,6860,33,00:00.0
2012-06-30,Northwest Division,Corporate,Actual,6830,33,00:00.0
2012-07-31,Southeast Division,Corporate,Actual,6830,33,00:00.0
2012-08-28,Southeast Division,Corporate,Actual,6240,33,00:00.0
2012-10-28,Southeast Division,Corporate,Actual,6830,33,00:00.0
2013-01-28,Southeast Division,Corporate,Actual,6300,33,00:00.0
2013-02-28,Southeast Division,Corporate,Actual,6240,33,00:00.0
2013-07-31,Southeast Division,Corporate,Actual,6300,33,00:00.0
2013-10-29,Southeast Division,Corporate,Actual,6830,33,00:00.0
2011-03-01,Canadian Division,Corporate,Actual,6830,32.9,00:00.0
2011-03-31,Canadian Division,Corporate,Actual,6240,32.9,00:00.0
2011-07-01,Canadian Division,Corporate,Actual,6240,32.9,00:00.0
2011-07-01,Canadian Division,Corporate,Actual,6830,32.9,00:00.0
2012-07-31,Canadian Division,Corporate,Actual,6240,32.9,00:00.0
2012-08-28,Canadian Division,Corporate,Actual,6240,32.9,00:00.0
2013-01-28,Australia,Corporate,Actual,6240,32.83,00:00.0
2013-02-28,Australia,Corporate,Actual,6240,32.83,00:00.0
2013-03-30,Australia,Corporate,Actual,6240,32.83,00:00.0
2013-04-30,Australia,Corporate,Actual,6240,32.83,00:00.0
2013-07-31,Australia,Corporate,Actual,6240,32.83,00:00.0
2013-08-29,Australia,Corporate,Actual,6300,32.83,00:00.0
2013-10-29,Australia,Corporate,Actual,6830,32.83,00:00.0
2012-01-29,France,Corporate,Actual,6210,32.67,00:00.0
2012-01-29,Germany,Corporate,Actual,6200,32.67,00:00.0
2012-01-29,Germany,Corporate,Actual,6500,32.67,00:00.0
2012-02-29,France,Corporate,Actual,6820,32.67,00:00.0
2012-02-29,Germany,Corporate,Actual,6500,32.67,00:00.0
2012-03-30,France,Corporate,Actual,6230,32.67,00:00.0
2012-04-30,France,Corporate,Actual,6820,32.67,00:00.0
2012-04-30,Germany,Corporate,Actual,6400,32.67,00:00.0
2012-04-30,Germany,Corporate,Actual,6500,32.67,00:00.0
2012-05-30,France,Corporate,Actual,6230,32.67,00:00.0
2012-05-30,Germany,Corporate,Actual,6210,32.67,00:00.0
2012-05-30,Germany,Corporate,Actual,6820,32.67,00:00.0
2012-06-30,France,Corporate,Actual,6230,32.67,00:00.0
2012-08-28,Germany,Corporate,Actual,6400,32.67,00:00.0
2012-09-28,France,Corporate,Actual,6230,32.67,00:00.0
2012-09-28,France,Corporate,Actual,6860,32.67,00:00.0
2012-09-28,France,Corporate,Actual,8500,32.67,00:00.0
2012-09-28,Germany,Corporate,Actual,6200,32.67,00:00.0
2012-10-28,France,Corporate,Actual,6230,32.67,00:00.0
2012-10-28,Germany,Corporate,Actual,6200,32.67,00:00.0
2012-11-28,France,Corporate,Actual,6840,32.67,00:00.0
2012-11-28,France,Corporate,Actual,8010,32.67,00:00.0
2012-12-28,France,Corporate,Actual,6300,32.67,00:00.0
2012-12-28,Germany,Corporate,Actual,6200,32.67,00:00.0
2012-12-28,Germany,Corporate,Actual,6500,32.67,00:00.0
2013-02-28,France,Corporate,Actual,6300,32.67,00:00.0
2013-02-28,Germany,Corporate,Actual,8010,32.67,00:00.0
2013-03-30,France,Corporate,Actual,6300,32.67,00:00.0
2013-03-30,France,Corporate,Actual,6830,32.67,00:00.0
2013-03-30,France,Corporate,Actual,6860,32.67,00:00.0
2013-04-30,France,Corporate,Actual,6860,32.67,00:00.0
2013-06-30,France,Corporate,Actual,6830,32.67,00:00.0
2013-07-31,France,Corporate,Actual,6300,32.67,00:00.0
2013-07-31,France,Corporate,Actual,6860,32.67,00:00.0
2013-08-29,France,Corporate,Actual,6830,32.67,00:00.0
2013-10-29,France,Corporate,Actual,6300,32.67,00:00.0
2013-10-29,France,Corporate,Actual,6840,32.67,00:00.0
2010-12-29,Northeast Division,Corporate,Actual,6300,32,00:00.0
2011-01-29,Southeast Division,Corporate,Actual,6300,32,00:00.0
2011-01-29,Southeast Division,Corporate,Actual,6830,32,00:00.0
2011-03-01,Southeast Division,Corporate,Actual,6300,32,00:00.0
2011-03-31,Northeast Division,Corporate,Actual,6860,32,00:00.0
2011-05-01,Central Division,Corporate,Actual,6240,32,00:00.0
2011-05-01,Northeast Division,Corporate,Actual,6830,32,00:00.0
2011-05-01,Southeast Division,Corporate,Actual,6830,32,00:00.0
2011-05-31,Northeast Division,Corporate,Actual,6300,32,00:00.0
2011-05-31,Northeast Division,Corporate,Actual,6830,32,00:00.0
2011-05-31,Southeast Division,Corporate,Actual,6300,32,00:00.0
2011-08-01,Northeast Division,Corporate,Actual,6840,32,00:00.0
2011-08-01,Southeast Division,Corporate,Actual,6830,32,00:00.0
2011-09-29,Northeast Division,Corporate,Actual,6300,32,00:00.0
2011-09-29,Northeast Division,Corporate,Actual,6850,32,00:00.0
2011-11-29,Southeast Division,Corporate,Actual,6830,32,00:00.0
2011-11-29,Southwest Division,Corporate,Actual,6240,32,00:00.0
2012-01-29,Central Division,Corporate,Actual,6240,32,00:00.0
2012-03-30,Southeast Division,Corporate,Actual,6830,32,00:00.0
2012-04-30,Southeast Division,Corporate,Actual,6830,32,00:00.0
2012-04-30,Southeast Division,Corporate,Actual,6840,32,00:00.0
2012-06-30,Southeast Division,Corporate,Actual,6830,32,00:00.0
2012-07-31,Southeast Division,Corporate,Actual,6240,32,00:00.0
2012-08-28,Southeast Division,Corporate,Actual,6230,32,00:00.0
2012-09-28,Southeast Division,Corporate,Actual,6700,32,00:00.0
2012-10-28,Central Division,Corporate,Actual,6240,32,00:00.0
2012-10-28,Southeast Division,Corporate,Actual,6830,32,00:00.0
2012-12-28,Southeast Division,Corporate,Actual,6220,32,00:00.0
2013-02-28,Southeast Division,Corporate,Actual,6830,32,00:00.0
2013-03-30,Southeast Division,Corporate,Actual,6830,32,00:00.0
2013-04-30,Southeast Division,Corporate,Actual,6240,32,00:00.0
2013-04-30,Southeast Division,Corporate,Actual,6300,32,00:00.0
2013-05-30,Southeast Division,Corporate,Actual,6300,32,00:00.0
2013-07-31,Southeast Division,Corporate,Actual,6220,32,00:00.0
2013-07-31,Southeast Division,Corporate,Actual,6300,32,00:00.0
2013-07-31,Southeast Division,Corporate,Actual,6860,32,00:00.0
2013-08-29,Southeast Division,Corporate,Actual,6300,32,00:00.0
2013-08-29,Southeast Division,Corporate,Actual,6300,32,00:00.0
2013-09-29,Southeast Division,Corporate,Actual,6230,32,00:00.0
2013-09-29,Southeast Division,Corporate,Actual,6850,32,00:00.0
2013-10-29,Southeast Division,Corporate,Actual,6240,32,00:00.0
2013-10-29,Southeast Division,Corporate,Actual,6850,32,00:00.0
2011-12-29,France,Corporate,Actual,6850,31.61,00:00.0
2011-12-29,Germany,Corporate,Actual,6620,31.61,00:00.0
2012-02-29,France,Corporate,Actual,6850,31.61,00:00.0
2012-04-30,France,Corporate,Actual,6210,31.61,00:00.0
2012-04-30,France,Corporate,Actual,8500,31.61,00:00.0
2012-04-30,France,Corporate,Actual,8500,31.61,00:00.0
2012-05-30,France,Corporate,Actual,6220,31.61,00:00.0
2012-05-30,France,Corporate,Actual,6860,31.61,00:00.0
2012-05-30,France,Corporate,Actual,8500,31.61,00:00.0
2012-06-30,Germany,Corporate,Actual,6400,31.61,00:00.0
2012-10-28,France,Corporate,Actual,6300,31.61,00:00.0
2012-10-28,France,Corporate,Actual,6850,31.61,00:00.0
2012-10-28,France,Corporate,Actual,8010,31.61,00:00.0
2012-10-28,Germany,Corporate,Actual,6100,31.61,00:00.0
2012-11-28,France,Corporate,Actual,6220,31.61,00:00.0
2012-11-28,Germany,Corporate,Actual,6620,31.61,00:00.0
2013-02-28,Germany,Corporate,Actual,6220,31.61,00:00.0
2013-04-30,France,Corporate,Actual,6240,31.61,00:00.0
2013-05-30,France,Corporate,Actual,6830,31.61,00:00.0
2013-05-30,France,Corporate,Actual,6850,31.61,00:00.0
2013-06-30,Germany,Corporate,Actual,8010,31.61,00:00.0
2013-07-31,Germany,Corporate,Actual,6830,31.61,00:00.0
2013-09-29,Germany,Corporate,Actual,8010,31.61,00:00.0
2013-10-29,Germany,Corporate,Actual,6230,31.61,00:00.0
2013-11-29,France,Corporate,Actual,6220,31.61,00:00.0
2011-01-29,Canadian Division,Corporate,Actual,6300,31.38,00:00.0
2011-03-01,Canadian Division,Corporate,Actual,6240,31.38,00:00.0
2011-07-01,Canadian Division,Corporate,Actual,6240,31.38,00:00.0
2011-07-01,Canadian Division,Corporate,Actual,6830,31.38,00:00.0
2011-08-01,Canadian Division,Corporate,Actual,6240,31.38,00:00.0
2011-09-29,Canadian Division,Corporate,Actual,6240,31.38,00:00.0
2011-10-29,Canadian Division,Corporate,Actual,6240,31.38,00:00.0
2010-12-29,Southeast Division,Corporate,Actual,6240,31,00:00.0
2010-12-29,Southeast Division,Corporate,Actual,6300,31,00:00.0
2010-12-29,Southeast Division,Corporate,Actual,6830,31,00:00.0
2011-01-29,Central Division,Corporate,Actual,6240,31,00:00.0
2011-01-29,Southeast Division,Corporate,Actual,6230,31,00:00.0
2011-03-01,Northeast Division,Corporate,Actual,6850,31,00:00.0
2011-03-01,Southeast Division,Corporate,Actual,6830,31,00:00.0
2011-03-31,Southeast Division,Corporate,Actual,6300,31,00:00.0
2011-05-01,Southeast Division,Corporate,Actual,8500,31,00:00.0
2011-05-31,Southeast Division,Corporate,Actual,6830,31,00:00.0
2011-07-01,Southeast Division,Corporate,Actual,6860,31,00:00.0
2011-08-29,Southeast Division,Corporate,Actual,8500,31,00:00.0
2011-11-29,Southeast Division,Corporate,Actual,6830,31,00:00.0
2011-12-29,Southeast Division,Corporate,Actual,6830,31,00:00.0
2012-01-29,Southeast Division,Corporate,Actual,6830,31,00:00.0
2012-01-29,Southeast Division,Corporate,Actual,6850,31,00:00.0
2012-02-29,Northeast Division,Corporate,Actual,6300,31,00:00.0
2012-04-30,Southeast Division,Corporate,Actual,6850,31,00:00.0
2012-07-31,Southeast Division,Corporate,Actual,6240,31,00:00.0
2012-08-28,Southeast Division,Corporate,Actual,6840,31,00:00.0
2012-09-28,Northeast Division,Corporate,Actual,6300,31,00:00.0
2013-01-28,Northeast Division,Corporate,Actual,6240,31,00:00.0
2013-05-30,Southeast Division,Corporate,Actual,6860,31,00:00.0
2013-07-31,Northwest Division,Corporate,Actual,4140,31,00:00.0
2013-09-29,Northeast Division,Corporate,Actual,6300,31,00:00.0
2013-10-29,Southeast Division,Corporate,Actual,6860,31,00:00.0
2011-12-29,Germany,Corporate,Actual,6500,30.55,00:00.0
2012-01-29,Germany,Corporate,Actual,6620,30.55,00:00.0
2012-02-29,France,Corporate,Actual,8500,30.55,00:00.0
2012-03-30,France,Corporate,Actual,6850,30.55,00:00.0
2012-04-30,France,Corporate,Actual,6860,30.55,00:00.0
2012-04-30,France,Corporate,Actual,6860,30.55,00:00.0
2012-04-30,Germany,Corporate,Actual,6820,30.55,00:00.0
2012-07-31,France,Corporate,Actual,6210,30.55,00:00.0
2012-07-31,Germany,Corporate,Actual,6210,30.55,00:00.0
2012-08-28,France,Corporate,Actual,6850,30.55,00:00.0
2012-10-28,France,Corporate,Actual,8500,30.55,00:00.0
2012-10-28,Germany,Corporate,Actual,6210,30.55,00:00.0
2012-10-28,Germany,Corporate,Actual,6610,30.55,00:00.0
2012-12-28,France,Corporate,Actual,6830,30.55,00:00.0
2012-12-28,Germany,Corporate,Actual,6610,30.55,00:00.0
2013-02-28,France,Corporate,Actual,6220,30.55,00:00.0
2013-03-30,France,Corporate,Actual,6830,30.55,00:00.0
2013-05-30,France,Corporate,Actual,6830,30.55,00:00.0
2013-06-30,France,Corporate,Actual,6240,30.55,00:00.0
2013-07-31,France,Corporate,Actual,6230,30.55,00:00.0
2013-07-31,France,Corporate,Actual,6830,30.55,00:00.0
2013-08-29,France,Corporate,Actual,6700,30.55,00:00.0
2013-08-29,France,Corporate,Actual,8010,30.55,00:00.0
2013-10-29,France,Corporate,Actual,6220,30.55,00:00.0
2010-12-29,Canadian Division,Corporate,Budget,6830,30,00:00.0
2010-12-29,Northeast Division,Corporate,Actual,6840,30,00:00.0
2010-12-29,Northeast Division,Corporate,Budget,6230,30,00:00.0
2010-12-29,Northeast Division,Corporate,Budget,6300,30,00:00.0
2010-12-29,Northeast Division,Corporate,Budget,6830,30,00:00.0
2010-12-29,Northeast Division,Corporate,Budget,6840,30,00:00.0
2010-12-29,Northeast Division,Corporate,Budget,6850,30,00:00.0
2010-12-29,Southeast Division,Corporate,Budget,6300,30,00:00.0
2010-12-29,Southeast Division,Corporate,Budget,6830,30,00:00.0
2010-12-29,Southeast Division,Corporate,Budget,6830,30,00:00.0
2010-12-29,Southeast Division,Corporate,Budget,6830,30,00:00.0
2010-12-29,Southeast Division,Corporate,Budget,6850,30,00:00.0
2010-12-29,Southeast Division,Corporate,Budget,6860,30,00:00.0
