Date,DayNumberOfWeek,EnglishDayNameOfWeek,SpanishDayNameOfWeek,FrenchDayNameOfWeek,DayNumberOfMonth,DayNumberOfYear,WeekNumberOfYear,EnglishMonthName,SpanishMonthName,FrenchMonthName,MonthNumberOfYear,CalendarQuarter,CalendarYear,CalendarSemester,FiscalQuarter,FiscalYear,FiscalSemester
19/01/2014,1,Sunday,Domingo,Dimanche,19,19,4,January,Enero,Janvier,1,1,2014,1,3,2013,2
20/01/2014,2,Monday,Lunes,Lundi,20,20,4,January,Enero,Janvier,1,1,2014,1,3,2013,2
21/01/2014,3,Tuesday,Martes,Mardi,21,21,4,January,Enero,Janvier,1,1,2014,1,3,2013,2
22/01/2014,4,Wednesday,Miércoles,Mercredi,22,22,4,January,Enero,Janvier,1,1,2014,1,3,2013,2
23/01/2014,5,Thursday,Jueves,Jeudi,23,23,4,January,Enero,Janvier,1,1,2014,1,3,2013,2
24/01/2014,6,Friday,Viernes,Vendredi,24,24,4,January,Enero,Janvier,1,1,2014,1,3,2013,2
25/01/2014,7,Saturday,Sábado,Samedi,25,25,4,January,Enero,Janvier,1,1,2014,1,3,2013,2
26/01/2014,1,Sunday,Domingo,Dimanche,26,26,5,January,Enero,Janvier,1,1,2014,1,3,2013,2
27/01/2014,2,Monday,Lunes,Lundi,27,27,5,January,Enero,Janvier,1,1,2014,1,3,2013,2
28/01/2014,3,Tuesday,Martes,Mardi,28,28,5,January,Enero,Janvier,1,1,2014,1,3,2013,2
29/01/2014,4,Wednesday,Miércoles,Mercredi,29,29,5,January,Enero,Janvier,1,1,2014,1,3,2013,2
30/01/2014,5,Thursday,Jueves,Jeudi,30,30,5,January,Enero,Janvier,1,1,2014,1,3,2013,2
31/01/2014,6,Friday,Viernes,Vendredi,31,31,5,January,Enero,Janvier,1,1,2014,1,3,2013,2
01/02/2014,7,Saturday,Sábado,Samedi,1,32,5,February,Febrero,Février,2,1,2014,1,3,2013,2
02/02/2014,1,Sunday,Domingo,Dimanche,2,33,6,February,Febrero,Février,2,1,2014,1,3,2013,2
03/02/2014,2,Monday,Lunes,Lundi,3,34,6,February,Febrero,Février,2,1,2014,1,3,2013,2
04/02/2014,3,Tuesday,Martes,Mardi,4,35,6,February,Febrero,Février,2,1,2014,1,3,2013,2
05/02/2014,4,Wednesday,Miércoles,Mercredi,5,36,6,February,Febrero,Février,2,1,2014,1,3,2013,2
06/02/2014,5,Thursday,Jueves,Jeudi,6,37,6,February,Febrero,Février,2,1,2014,1,3,2013,2
07/02/2014,6,Friday,Viernes,Vendredi,7,38,6,February,Febrero,Février,2,1,2014,1,3,2013,2
08/02/2014,7,Saturday,Sábado,Samedi,8,39,6,February,Febrero,Février,2,1,2014,1,3,2013,2
09/02/2014,1,Sunday,Domingo,Dimanche,9,40,7,February,Febrero,Février,2,1,2014,1,3,2013,2
10/02/2014,2,Monday,Lunes,Lundi,10,41,7,February,Febrero,Février,2,1,2014,1,3,2013,2
11/02/2014,3,Tuesday,Martes,Mardi,11,42,7,February,Febrero,Février,2,1,2014,1,3,2013,2
12/02/2014,4,Wednesday,Miércoles,Mercredi,12,43,7,February,Febrero,Février,2,1,2014,1,3,2013,2
13/02/2014,5,Thursday,Jueves,Jeudi,13,44,7,February,Febrero,Février,2,1,2014,1,3,2013,2
14/02/2014,6,Friday,Viernes,Vendredi,14,45,7,February,Febrero,Février,2,1,2014,1,3,2013,2
15/02/2014,7,Saturday,Sábado,Samedi,15,46,7,February,Febrero,Février,2,1,2014,1,3,2013,2
16/02/2014,1,Sunday,Domingo,Dimanche,16,47,8,February,Febrero,Février,2,1,2014,1,3,2013,2
17/02/2014,2,Monday,Lunes,Lundi,17,48,8,February,Febrero,Février,2,1,2014,1,3,2013,2
18/02/2014,3,Tuesday,Martes,Mardi,18,49,8,February,Febrero,Février,2,1,2014,1,3,2013,2
19/02/2014,4,Wednesday,Miércoles,Mercredi,19,50,8,February,Febrero,Février,2,1,2014,1,3,2013,2
20/02/2014,5,Thursday,Jueves,Jeudi,20,51,8,February,Febrero,Février,2,1,2014,1,3,2013,2
21/02/2014,6,Friday,Viernes,Vendredi,21,52,8,February,Febrero,Février,2,1,2014,1,3,2013,2
22/02/2014,7,Saturday,Sábado,Samedi,22,53,8,February,Febrero,Février,2,1,2014,1,3,2013,2
23/02/2014,1,Sunday,Domingo,Dimanche,23,54,9,February,Febrero,Février,2,1,2014,1,3,2013,2
24/02/2014,2,Monday,Lunes,Lundi,24,55,9,February,Febrero,Février,2,1,2014,1,3,2013,2
25/02/2014,3,Tuesday,Martes,Mardi,25,56,9,February,Febrero,Février,2,1,2014,1,3,2013,2
26/02/2014,4,Wednesday,Miércoles,Mercredi,26,57,9,February,Febrero,Février,2,1,2014,1,3,2013,2
27/02/2014,5,Thursday,Jueves,Jeudi,27,58,9,February,Febrero,Février,2,1,2014,1,3,2013,2
28/02/2014,6,Friday,Viernes,Vendredi,28,59,9,February,Febrero,Février,2,1,2014,1,3,2013,2
01/03/2014,7,Saturday,Sábado,Samedi,1,60,9,March,Marzo,Mars,3,1,2014,1,3,2013,2
02/03/2014,1,Sunday,Domingo,Dimanche,2,61,10,March,Marzo,Mars,3,1,2014,1,3,2013,2
03/03/2014,2,Monday,Lunes,Lundi,3,62,10,March,Marzo,Mars,3,1,2014,1,3,2013,2
04/03/2014,3,Tuesday,Martes,Mardi,4,63,10,March,Marzo,Mars,3,1,2014,1,3,2013,2
05/03/2014,4,Wednesday,Miércoles,Mercredi,5,64,10,March,Marzo,Mars,3,1,2014,1,3,2013,2
06/03/2014,5,Thursday,Jueves,Jeudi,6,65,10,March,Marzo,Mars,3,1,2014,1,3,2013,2
07/03/2014,6,Friday,Viernes,Vendredi,7,66,10,March,Marzo,Mars,3,1,2014,1,3,2013,2
08/03/2014,7,Saturday,Sábado,Samedi,8,67,10,March,Marzo,Mars,3,1,2014,1,3,2013,2
09/03/2014,1,Sunday,Domingo,Dimanche,9,68,11,March,Marzo,Mars,3,1,2014,1,3,2013,2
10/03/2014,2,Monday,Lunes,Lundi,10,69,11,March,Marzo,Mars,3,1,2014,1,3,2013,2
11/03/2014,3,Tuesday,Martes,Mardi,11,70,11,March,Marzo,Mars,3,1,2014,1,3,2013,2
12/03/2014,4,Wednesday,Miércoles,Mercredi,12,71,11,March,Marzo,Mars,3,1,2014,1,3,2013,2
13/03/2014,5,Thursday,Jueves,Jeudi,13,72,11,March,Marzo,Mars,3,1,2014,1,3,2013,2
14/03/2014,6,Friday,Viernes,Vendredi,14,73,11,March,Marzo,Mars,3,1,2014,1,3,2013,2
15/03/2014,7,Saturday,Sábado,Samedi,15,74,11,March,Marzo,Mars,3,1,2014,1,3,2013,2
16/03/2014,1,Sunday,Domingo,Dimanche,16,75,12,March,Marzo,Mars,3,1,2014,1,3,2013,2
17/03/2014,2,Monday,Lunes,Lundi,17,76,12,March,Marzo,Mars,3,1,2014,1,3,2013,2
18/03/2014,3,Tuesday,Martes,Mardi,18,77,12,March,Marzo,Mars,3,1,2014,1,3,2013,2
19/03/2014,4,Wednesday,Miércoles,Mercredi,19,78,12,March,Marzo,Mars,3,1,2014,1,3,2013,2
20/03/2014,5,Thursday,Jueves,Jeudi,20,79,12,March,Marzo,Mars,3,1,2014,1,3,2013,2
21/03/2014,6,Friday,Viernes,Vendredi,21,80,12,March,Marzo,Mars,3,1,2014,1,3,2013,2
22/03/2014,7,Saturday,Sábado,Samedi,22,81,12,March,Marzo,Mars,3,1,2014,1,3,2013,2
23/03/2014,1,Sunday,Domingo,Dimanche,23,82,13,March,Marzo,Mars,3,1,2014,1,3,2013,2
24/03/2014,2,Monday,Lunes,Lundi,24,83,13,March,Marzo,Mars,3,1,2014,1,3,2013,2
25/03/2014,3,Tuesday,Martes,Mardi,25,84,13,March,Marzo,Mars,3,1,2014,1,3,2013,2
26/03/2014,4,Wednesday,Miércoles,Mercredi,26,85,13,March,Marzo,Mars,3,1,2014,1,3,2013,2
27/03/2014,5,Thursday,Jueves,Jeudi,27,86,13,March,Marzo,Mars,3,1,2014,1,3,2013,2
28/03/2014,6,Friday,Viernes,Vendredi,28,87,13,March,Marzo,Mars,3,1,2014,1,3,2013,2
29/03/2014,7,Saturday,Sábado,Samedi,29,88,13,March,Marzo,Mars,3,1,2014,1,3,2013,2
30/03/2014,1,Sunday,Domingo,Dimanche,30,89,14,March,Marzo,Mars,3,1,2014,1,3,2013,2
31/03/2014,2,Monday,Lunes,Lundi,31,90,14,March,Marzo,Mars,3,1,2014,1,3,2013,2
01/04/2014,3,Tuesday,Martes,Mardi,1,91,14,April,Abril,Avril,4,2,2014,1,4,2013,2
02/04/2014,4,Wednesday,Miércoles,Mercredi,2,92,14,April,Abril,Avril,4,2,2014,1,4,2013,2
03/04/2014,5,Thursday,Jueves,Jeudi,3,93,14,April,Abril,Avril,4,2,2014,1,4,2013,2
04/04/2014,6,Friday,Viernes,Vendredi,4,94,14,April,Abril,Avril,4,2,2014,1,4,2013,2
05/04/2014,7,Saturday,Sábado,Samedi,5,95,14,April,Abril,Avril,4,2,2014,1,4,2013,2
06/04/2014,1,Sunday,Domingo,Dimanche,6,96,15,April,Abril,Avril,4,2,2014,1,4,2013,2
07/04/2014,2,Monday,Lunes,Lundi,7,97,15,April,Abril,Avril,4,2,2014,1,4,2013,2
08/04/2014,3,Tuesday,Martes,Mardi,8,98,15,April,Abril,Avril,4,2,2014,1,4,2013,2
09/04/2014,4,Wednesday,Miércoles,Mercredi,9,99,15,April,Abril,Avril,4,2,2014,1,4,2013,2
10/04/2014,5,Thursday,Jueves,Jeudi,10,100,15,April,Abril,Avril,4,2,2014,1,4,2013,2
11/04/2014,6,Friday,Viernes,Vendredi,11,101,15,April,Abril,Avril,4,2,2014,1,4,2013,2
12/04/2014,7,Saturday,Sábado,Samedi,12,102,15,April,Abril,Avril,4,2,2014,1,4,2013,2
13/04/2014,1,Sunday,Domingo,Dimanche,13,103,16,April,Abril,Avril,4,2,2014,1,4,2013,2
14/04/2014,2,Monday,Lunes,Lundi,14,104,16,April,Abril,Avril,4,2,2014,1,4,2013,2
15/04/2014,3,Tuesday,Martes,Mardi,15,105,16,April,Abril,Avril,4,2,2014,1,4,2013,2
16/04/2014,4,Wednesday,Miércoles,Mercredi,16,106,16,April,Abril,Avril,4,2,2014,1,4,2013,2
17/04/2014,5,Thursday,Jueves,Jeudi,17,107,16,April,Abril,Avril,4,2,2014,1,4,2013,2
18/04/2014,6,Friday,Viernes,Vendredi,18,108,16,April,Abril,Avril,4,2,2014,1,4,2013,2
19/04/2014,7,Saturday,Sábado,Samedi,19,109,16,April,Abril,Avril,4,2,2014,1,4,2013,2
20/04/2014,1,Sunday,Domingo,Dimanche,20,110,17,April,Abril,Avril,4,2,2014,1,4,2013,2
21/04/2014,2,Monday,Lunes,Lundi,21,111,17,April,Abril,Avril,4,2,2014,1,4,2013,2
22/04/2014,3,Tuesday,Martes,Mardi,22,112,17,April,Abril,Avril,4,2,2014,1,4,2013,2
23/04/2014,4,Wednesday,Miércoles,Mercredi,23,113,17,April,Abril,Avril,4,2,2014,1,4,2013,2
24/04/2014,5,Thursday,Jueves,Jeudi,24,114,17,April,Abril,Avril,4,2,2014,1,4,2013,2
25/04/2014,6,Friday,Viernes,Vendredi,25,115,17,April,Abril,Avril,4,2,2014,1,4,2013,2
26/04/2014,7,Saturday,Sábado,Samedi,26,116,17,April,Abril,Avril,4,2,2014,1,4,2013,2
27/04/2014,1,Sunday,Domingo,Dimanche,27,117,18,April,Abril,Avril,4,2,2014,1,4,2013,2
28/04/2014,2,Monday,Lunes,Lundi,28,118,18,April,Abril,Avril,4,2,2014,1,4,2013,2
29/04/2014,3,Tuesday,Martes,Mardi,29,119,18,April,Abril,Avril,4,2,2014,1,4,2013,2
30/04/2014,4,Wednesday,Miércoles,Mercredi,30,120,18,April,Abril,Avril,4,2,2014,1,4,2013,2
01/05/2014,5,Thursday,Jueves,Jeudi,1,121,18,May,Mayo,Mai,5,2,2014,1,4,2013,2
02/05/2014,6,Friday,Viernes,Vendredi,2,122,18,May,Mayo,Mai,5,2,2014,1,4,2013,2
03/05/2014,7,Saturday,Sábado,Samedi,3,123,18,May,Mayo,Mai,5,2,2014,1,4,2013,2
04/05/2014,1,Sunday,Domingo,Dimanche,4,124,19,May,Mayo,Mai,5,2,2014,1,4,2013,2
05/05/2014,2,Monday,Lunes,Lundi,5,125,19,May,Mayo,Mai,5,2,2014,1,4,2013,2
06/05/2014,3,Tuesday,Martes,Mardi,6,126,19,May,Mayo,Mai,5,2,2014,1,4,2013,2
07/05/2014,4,Wednesday,Miércoles,Mercredi,7,127,19,May,Mayo,Mai,5,2,2014,1,4,2013,2
08/05/2014,5,Thursday,Jueves,Jeudi,8,128,19,May,Mayo,Mai,5,2,2014,1,4,2013,2
09/05/2014,6,Friday,Viernes,Vendredi,9,129,19,May,Mayo,Mai,5,2,2014,1,4,2013,2
10/05/2014,7,Saturday,Sábado,Samedi,10,130,19,May,Mayo,Mai,5,2,2014,1,4,2013,2
11/05/2014,1,Sunday,Domingo,Dimanche,11,131,20,May,Mayo,Mai,5,2,2014,1,4,2013,2
12/05/2014,2,Monday,Lunes,Lundi,12,132,20,May,Mayo,Mai,5,2,2014,1,4,2013,2
13/05/2014,3,Tuesday,Martes,Mardi,13,133,20,May,Mayo,Mai,5,2,2014,1,4,2013,2
14/05/2014,4,Wednesday,Miércoles,Mercredi,14,134,20,May,Mayo,Mai,5,2,2014,1,4,2013,2
15/05/2014,5,Thursday,Jueves,Jeudi,15,135,20,May,Mayo,Mai,5,2,2014,1,4,2013,2
16/05/2014,6,Friday,Viernes,Vendredi,16,136,20,May,Mayo,Mai,5,2,2014,1,4,2013,2
17/05/2014,7,Saturday,Sábado,Samedi,17,137,20,May,Mayo,Mai,5,2,2014,1,4,2013,2
18/05/2014,1,Sunday,Domingo,Dimanche,18,138,21,May,Mayo,Mai,5,2,2014,1,4,2013,2
19/05/2014,2,Monday,Lunes,Lundi,19,139,21,May,Mayo,Mai,5,2,2014,1,4,2013,2
20/05/2014,3,Tuesday,Martes,Mardi,20,140,21,May,Mayo,Mai,5,2,2014,1,4,2013,2
21/05/2014,4,Wednesday,Miércoles,Mercredi,21,141,21,May,Mayo,Mai,5,2,2014,1,4,2013,2
22/05/2014,5,Thursday,Jueves,Jeudi,22,142,21,May,Mayo,Mai,5,2,2014,1,4,2013,2
23/05/2014,6,Friday,Viernes,Vendredi,23,143,21,May,Mayo,Mai,5,2,2014,1,4,2013,2
24/05/2014,7,Saturday,Sábado,Samedi,24,144,21,May,Mayo,Mai,5,2,2014,1,4,2013,2
25/05/2014,1,Sunday,Domingo,Dimanche,25,145,22,May,Mayo,Mai,5,2,2014,1,4,2013,2
26/05/2014,2,Monday,Lunes,Lundi,26,146,22,May,Mayo,Mai,5,2,2014,1,4,2013,2
27/05/2014,3,Tuesday,Martes,Mardi,27,147,22,May,Mayo,Mai,5,2,2014,1,4,2013,2
28/05/2014,4,Wednesday,Miércoles,Mercredi,28,148,22,May,Mayo,Mai,5,2,2014,1,4,2013,2
29/05/2014,5,Thursday,Jueves,Jeudi,29,149,22,May,Mayo,Mai,5,2,2014,1,4,2013,2
30/05/2014,6,Friday,Viernes,Vendredi,30,150,22,May,Mayo,Mai,5,2,2014,1,4,2013,2
31/05/2014,7,Saturday,Sábado,Samedi,31,151,22,May,Mayo,Mai,5,2,2014,1,4,2013,2
01/06/2014,1,Sunday,Domingo,Dimanche,1,152,23,June,Junio,Juin,6,2,2014,1,4,2013,2
02/06/2014,2,Monday,Lunes,Lundi,2,153,23,June,Junio,Juin,6,2,2014,1,4,2013,2
03/06/2014,3,Tuesday,Martes,Mardi,3,154,23,June,Junio,Juin,6,2,2014,1,4,2013,2
04/06/2014,4,Wednesday,Miércoles,Mercredi,4,155,23,June,Junio,Juin,6,2,2014,1,4,2013,2
05/06/2014,5,Thursday,Jueves,Jeudi,5,156,23,June,Junio,Juin,6,2,2014,1,4,2013,2
06/06/2014,6,Friday,Viernes,Vendredi,6,157,23,June,Junio,Juin,6,2,2014,1,4,2013,2
07/06/2014,7,Saturday,Sábado,Samedi,7,158,23,June,Junio,Juin,6,2,2014,1,4,2013,2
08/06/2014,1,Sunday,Domingo,Dimanche,8,159,24,June,Junio,Juin,6,2,2014,1,4,2013,2
09/06/2014,2,Monday,Lunes,Lundi,9,160,24,June,Junio,Juin,6,2,2014,1,4,2013,2
10/06/2014,3,Tuesday,Martes,Mardi,10,161,24,June,Junio,Juin,6,2,2014,1,4,2013,2
11/06/2014,4,Wednesday,Miércoles,Mercredi,11,162,24,June,Junio,Juin,6,2,2014,1,4,2013,2
12/06/2014,5,Thursday,Jueves,Jeudi,12,163,24,June,Junio,Juin,6,2,2014,1,4,2013,2
13/06/2014,6,Friday,Viernes,Vendredi,13,164,24,June,Junio,Juin,6,2,2014,1,4,2013,2
14/06/2014,7,Saturday,Sábado,Samedi,14,165,24,June,Junio,Juin,6,2,2014,1,4,2013,2
15/06/2014,1,Sunday,Domingo,Dimanche,15,166,25,June,Junio,Juin,6,2,2014,1,4,2013,2
16/06/2014,2,Monday,Lunes,Lundi,16,167,25,June,Junio,Juin,6,2,2014,1,4,2013,2
17/06/2014,3,Tuesday,Martes,Mardi,17,168,25,June,Junio,Juin,6,2,2014,1,4,2013,2
18/06/2014,4,Wednesday,Miércoles,Mercredi,18,169,25,June,Junio,Juin,6,2,2014,1,4,2013,2
19/06/2014,5,Thursday,Jueves,Jeudi,19,170,25,June,Junio,Juin,6,2,2014,1,4,2013,2
20/06/2014,6,Friday,Viernes,Vendredi,20,171,25,June,Junio,Juin,6,2,2014,1,4,2013,2
21/06/2014,7,Saturday,Sábado,Samedi,21,172,25,June,Junio,Juin,6,2,2014,1,4,2013,2
22/06/2014,1,Sunday,Domingo,Dimanche,22,173,26,June,Junio,Juin,6,2,2014,1,4,2013,2
23/06/2014,2,Monday,Lunes,Lundi,23,174,26,June,Junio,Juin,6,2,2014,1,4,2013,2
24/06/2014,3,Tuesday,Martes,Mardi,24,175,26,June,Junio,Juin,6,2,2014,1,4,2013,2
25/06/2014,4,Wednesday,Miércoles,Mercredi,25,176,26,June,Junio,Juin,6,2,2014,1,4,2013,2
26/06/2014,5,Thursday,Jueves,Jeudi,26,177,26,June,Junio,Juin,6,2,2014,1,4,2013,2
27/06/2014,6,Friday,Viernes,Vendredi,27,178,26,June,Junio,Juin,6,2,2014,1,4,2013,2
28/06/2014,7,Saturday,Sábado,Samedi,28,179,26,June,Junio,Juin,6,2,2014,1,4,2013,2
29/06/2014,1,Sunday,Domingo,Dimanche,29,180,27,June,Junio,Juin,6,2,2014,1,4,2013,2
30/06/2014,2,Monday,Lunes,Lundi,30,181,27,June,Junio,Juin,6,2,2014,1,4,2013,2
01/07/2014,3,Tuesday,Martes,Mardi,1,182,27,July,Julio,Juillet,7,3,2014,2,1,2014,1
02/07/2014,4,Wednesday,Miércoles,Mercredi,2,183,27,July,Julio,Juillet,7,3,2014,2,1,2014,1
03/07/2014,5,Thursday,Jueves,Jeudi,3,184,27,July,Julio,Juillet,7,3,2014,2,1,2014,1
04/07/2014,6,Friday,Viernes,Vendredi,4,185,27,July,Julio,Juillet,7,3,2014,2,1,2014,1
05/07/2014,7,Saturday,Sábado,Samedi,5,186,27,July,Julio,Juillet,7,3,2014,2,1,2014,1
06/07/2014,1,Sunday,Domingo,Dimanche,6,187,28,July,Julio,Juillet,7,3,2014,2,1,2014,1
07/07/2014,2,Monday,Lunes,Lundi,7,188,28,July,Julio,Juillet,7,3,2014,2,1,2014,1
08/07/2014,3,Tuesday,Martes,Mardi,8,189,28,July,Julio,Juillet,7,3,2014,2,1,2014,1
09/07/2014,4,Wednesday,Miércoles,Mercredi,9,190,28,July,Julio,Juillet,7,3,2014,2,1,2014,1
10/07/2014,5,Thursday,Jueves,Jeudi,10,191,28,July,Julio,Juillet,7,3,2014,2,1,2014,1
11/07/2014,6,Friday,Viernes,Vendredi,11,192,28,July,Julio,Juillet,7,3,2014,2,1,2014,1
12/07/2014,7,Saturday,Sábado,Samedi,12,193,28,July,Julio,Juillet,7,3,2014,2,1,2014,1
13/07/2014,1,Sunday,Domingo,Dimanche,13,194,29,July,Julio,Juillet,7,3,2014,2,1,2014,1
14/07/2014,2,Monday,Lunes,Lundi,14,195,29,July,Julio,Juillet,7,3,2014,2,1,2014,1
15/07/2014,3,Tuesday,Martes,Mardi,15,196,29,July,Julio,Juillet,7,3,2014,2,1,2014,1
16/07/2014,4,Wednesday,Miércoles,Mercredi,16,197,29,July,Julio,Juillet,7,3,2014,2,1,2014,1
17/07/2014,5,Thursday,Jueves,Jeudi,17,198,29,July,Julio,Juillet,7,3,2014,2,1,2014,1
18/07/2014,6,Friday,Viernes,Vendredi,18,199,29,July,Julio,Juillet,7,3,2014,2,1,2014,1
19/07/2014,7,Saturday,Sábado,Samedi,19,200,29,July,Julio,Juillet,7,3,2014,2,1,2014,1
20/07/2014,1,Sunday,Domingo,Dimanche,20,201,30,July,Julio,Juillet,7,3,2014,2,1,2014,1
21/07/2014,2,Monday,Lunes,Lundi,21,202,30,July,Julio,Juillet,7,3,2014,2,1,2014,1
22/07/2014,3,Tuesday,Martes,Mardi,22,203,30,July,Julio,Juillet,7,3,2014,2,1,2014,1
23/07/2014,4,Wednesday,Miércoles,Mercredi,23,204,30,July,Julio,Juillet,7,3,2014,2,1,2014,1
24/07/2014,5,Thursday,Jueves,Jeudi,24,205,30,July,Julio,Juillet,7,3,2014,2,1,2014,1
25/07/2014,6,Friday,Viernes,Vendredi,25,206,30,July,Julio,Juillet,7,3,2014,2,1,2014,1
26/07/2014,7,Saturday,Sábado,Samedi,26,207,30,July,Julio,Juillet,7,3,2014,2,1,2014,1
27/07/2014,1,Sunday,Domingo,Dimanche,27,208,31,July,Julio,Juillet,7,3,2014,2,1,2014,1
28/07/2014,2,Monday,Lunes,Lundi,28,209,31,July,Julio,Juillet,7,3,2014,2,1,2014,1
29/07/2014,3,Tuesday,Martes,Mardi,29,210,31,July,Julio,Juillet,7,3,2014,2,1,2014,1
30/07/2014,4,Wednesday,Miércoles,Mercredi,30,211,31,July,Julio,Juillet,7,3,2014,2,1,2014,1
31/07/2014,5,Thursday,Jueves,Jeudi,31,212,31,July,Julio,Juillet,7,3,2014,2,1,2014,1
01/08/2014,6,Friday,Viernes,Vendredi,1,213,31,August,Agosto,Août,8,3,2014,2,1,2014,1
02/08/2014,7,Saturday,Sábado,Samedi,2,214,31,August,Agosto,Août,8,3,2014,2,1,2014,1
03/08/2014,1,Sunday,Domingo,Dimanche,3,215,32,August,Agosto,Août,8,3,2014,2,1,2014,1
04/08/2014,2,Monday,Lunes,Lundi,4,216,32,August,Agosto,Août,8,3,2014,2,1,2014,1
05/08/2014,3,Tuesday,Martes,Mardi,5,217,32,August,Agosto,Août,8,3,2014,2,1,2014,1
06/08/2014,4,Wednesday,Miércoles,Mercredi,6,218,32,August,Agosto,Août,8,3,2014,2,1,2014,1
07/08/2014,5,Thursday,Jueves,Jeudi,7,219,32,August,Agosto,Août,8,3,2014,2,1,2014,1
08/08/2014,6,Friday,Viernes,Vendredi,8,220,32,August,Agosto,Août,8,3,2014,2,1,2014,1
09/08/2014,7,Saturday,Sábado,Samedi,9,221,32,August,Agosto,Août,8,3,2014,2,1,2014,1
10/08/2014,1,Sunday,Domingo,Dimanche,10,222,33,August,Agosto,Août,8,3,2014,2,1,2014,1
11/08/2014,2,Monday,Lunes,Lundi,11,223,33,August,Agosto,Août,8,3,2014,2,1,2014,1
12/08/2014,3,Tuesday,Martes,Mardi,12,224,33,August,Agosto,Août,8,3,2014,2,1,2014,1
13/08/2014,4,Wednesday,Miércoles,Mercredi,13,225,33,August,Agosto,Août,8,3,2014,2,1,2014,1
14/08/2014,5,Thursday,Jueves,Jeudi,14,226,33,August,Agosto,Août,8,3,2014,2,1,2014,1
15/08/2014,6,Friday,Viernes,Vendredi,15,227,33,August,Agosto,Août,8,3,2014,2,1,2014,1
16/08/2014,7,Saturday,Sábado,Samedi,16,228,33,August,Agosto,Août,8,3,2014,2,1,2014,1
17/08/2014,1,Sunday,Domingo,Dimanche,17,229,34,August,Agosto,Août,8,3,2014,2,1,2014,1
18/08/2014,2,Monday,Lunes,Lundi,18,230,34,August,Agosto,Août,8,3,2014,2,1,2014,1
19/08/2014,3,Tuesday,Martes,Mardi,19,231,34,August,Agosto,Août,8,3,2014,2,1,2014,1
20/08/2014,4,Wednesday,Miércoles,Mercredi,20,232,34,August,Agosto,Août,8,3,2014,2,1,2014,1
21/08/2014,5,Thursday,Jueves,Jeudi,21,233,34,August,Agosto,Août,8,3,2014,2,1,2014,1
22/08/2014,6,Friday,Viernes,Vendredi,22,234,34,August,Agosto,Août,8,3,2014,2,1,2014,1
23/08/2014,7,Saturday,Sábado,Samedi,23,235,34,August,Agosto,Août,8,3,2014,2,1,2014,1
24/08/2014,1,Sunday,Domingo,Dimanche,24,236,35,August,Agosto,Août,8,3,2014,2,1,2014,1
25/08/2014,2,Monday,Lunes,Lundi,25,237,35,August,Agosto,Août,8,3,2014,2,1,2014,1
26/08/2014,3,Tuesday,Martes,Mardi,26,238,35,August,Agosto,Août,8,3,2014,2,1,2014,1
27/08/2014,4,Wednesday,Miércoles,Mercredi,27,239,35,August,Agosto,Août,8,3,2014,2,1,2014,1
28/08/2014,5,Thursday,Jueves,Jeudi,28,240,35,August,Agosto,Août,8,3,2014,2,1,2014,1
29/08/2014,6,Friday,Viernes,Vendredi,29,241,35,August,Agosto,Août,8,3,2014,2,1,2014,1
30/08/2014,7,Saturday,Sábado,Samedi,30,242,35,August,Agosto,Août,8,3,2014,2,1,2014,1
31/08/2014,1,Sunday,Domingo,Dimanche,31,243,36,August,Agosto,Août,8,3,2014,2,1,2014,1
01/09/2014,2,Monday,Lunes,Lundi,1,244,36,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
02/09/2014,3,Tuesday,Martes,Mardi,2,245,36,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
03/09/2014,4,Wednesday,Miércoles,Mercredi,3,246,36,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
04/09/2014,5,Thursday,Jueves,Jeudi,4,247,36,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
05/09/2014,6,Friday,Viernes,Vendredi,5,248,36,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
06/09/2014,7,Saturday,Sábado,Samedi,6,249,36,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
07/09/2014,1,Sunday,Domingo,Dimanche,7,250,37,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
08/09/2014,2,Monday,Lunes,Lundi,8,251,37,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
09/09/2014,3,Tuesday,Martes,Mardi,9,252,37,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
10/09/2014,4,Wednesday,Miércoles,Mercredi,10,253,37,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
11/09/2014,5,Thursday,Jueves,Jeudi,11,254,37,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
12/09/2014,6,Friday,Viernes,Vendredi,12,255,37,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
13/09/2014,7,Saturday,Sábado,Samedi,13,256,37,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
14/09/2014,1,Sunday,Domingo,Dimanche,14,257,38,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
15/09/2014,2,Monday,Lunes,Lundi,15,258,38,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
16/09/2014,3,Tuesday,Martes,Mardi,16,259,38,September,Septiembre,Septembre,9,3,2014,2,1,2014,1
